year,imdb,title,test,clean_test,binary,budget,Country,Genre,isUSFilm,Production,RT_Score
2000,tt0162222,Cast Away,notalk,notalk,FAIL,85000000,null,null,False,null,-1
2000,tt0173716,Cecil B. Demented,ok,ok,PASS,10000000,null,null,False,null,-1
2000,tt0210616,Center Stage,ok,ok,PASS,18000000,null,null,False,null,-1
2000,tt0160127,Charlie&#39;s Angels,ok,ok,PASS,90000000,null,null,False,null,-1
2000,tt0120630,Chicken Run,ok,ok,PASS,42000000,null,null,False,null,-1
2000,tt0241303,Chocolat,ok,ok,PASS,25000000,null,null,False,null,-1
2000,tt0200550,Coyote Ugly,men-disagree,men,FAIL,45000000,null,null,False,null,-1
2000,tt0168629,Dancer in the Dark,ok,ok,PASS,12500000,null,null,False,null,-1
2000,tt0242423,"Dude, Where&#39;s My Car",men,men,FAIL,14000000,null,null,False,null,-1
2000,tt0142032,Dune,ok,ok,PASS,45000000,null,null,False,null,-1
2000,tt0195685,Erin Brockovich,ok,ok,PASS,50000000,null,null,False,null,-1
2000,tt0195714,Final Destination,notalk,notalk,FAIL,23000000,null,null,False,null,-1
2000,tt0172495,Gladiator,nowomen,nowomen,FAIL,103000000,null,null,False,null,-1
2000,tt0187078,Gone in Sixty Seconds,notalk,notalk,FAIL,103300000,null,null,False,null,-1
2000,tt0146882,High Fidelity,men,men,FAIL,20000000,null,null,False,null,-1
2000,tt0164052,Hollow Man,ok,ok,PASS,90000000,null,null,False,null,-1
2000,tt0185431,Little Nicky,notalk,notalk,FAIL,80000000,null,null,False,null,-1
2000,tt0199725,Love &amp; Basketball,ok,ok,PASS,15000000,null,null,False,null,-1
2000,tt0212338,Meet the Parents,men,men,FAIL,55000000,null,null,False,null,-1
2000,tt0209144,Memento,notalk,notalk,FAIL,5000000,null,null,False,null,-1
2000,tt0212346,Miss Congeniality,ok,ok,PASS,45000000,null,null,False,null,-1
2000,tt0183523,Mission to Mars,notalk,notalk,FAIL,90000000,null,null,False,null,-1
2000,tt0190590,"O Brother, Where Art Thou?",nowomen-disagree,nowomen,FAIL,26000000,null,null,False,null,-1
2000,tt0134847,Pitch Black,ok,ok,PASS,23000000,null,null,False,null,-1
2000,tt0257001,Pokemon: The Movie 2000,men,men,FAIL,30000000,null,null,False,null,-1
2000,tt0199753,Red Planet,nowomen,nowomen,FAIL,80000000,null,null,False,null,-1
2000,tt0210945,Remember the Titans,notalk-disagree,notalk,FAIL,30000000,null,null,False,null,-1
2000,tt0180093,Requiem for a Dream,ok,ok,PASS,4500000,null,null,False,null,-1
2000,tt0122459,Return to Me,dubious-disagree,dubious,FAIL,24000000,null,null,False,null,-1
2000,tt0165929,Romeo Must Die,nowomen,nowomen,FAIL,25000000,null,null,False,null,-1
2000,tt0213203,Rugrats in Paris:,ok,ok,PASS,30000000,null,null,False,null,-1
2000,tt0195234,Saving Grace,ok,ok,PASS,4000000,null,null,False,null,-1
2000,tt0134084,Scream 3,ok,ok,PASS,40000000,null,null,False,null,-1
2000,tt0203119,Sexy Beast,men,men,FAIL,4300000,null,null,False,null,-1
2000,tt0184894,Shanghai Noon,notalk-disagree,notalk,FAIL,55000000,null,null,False,null,-1
2000,tt0208092,Snatch.,nowomen-disagree,nowomen,FAIL,10000000,null,null,False,null,-1
2000,tt0210299,Songcatcher,ok,ok,PASS,1800000,null,null,False,null,-1
2000,tt0163978,The Beach,notalk,notalk,FAIL,50000000,null,null,False,null,-1
2000,tt0209958,The Cell,men,men,FAIL,35000000,null,null,False,null,-1
2000,tt0120917,The Emperor&#39;s New Groove,ok-disagree,ok,PASS,100000000,null,null,False,null,-1
2000,tt0219699,The Gift,dubious,dubious,FAIL,10000000,null,null,False,null,-1
2000,tt0187393,The Patriot,dubious,dubious,FAIL,110000000,null,null,False,null,-1
2000,tt0138749,The Road to El Dorado,nowomen,nowomen,FAIL,95000000,null,null,False,null,-1
2000,tt0202677,The Way of the Gun,men,men,FAIL,9000000,null,null,False,null,-1
2000,tt0190138,The Whole Nine Yards,ok,ok,PASS,24000000,null,null,False,null,-1
2000,tt0146309,Thirteen days,notalk,notalk,FAIL,80000000,null,null,False,null,-1
2000,tt0120913,Titan A.E.,ok,ok,PASS,75000000,null,null,False,null,-1
2000,tt0217869,Unbreakable,nowomen-disagree,nowomen,FAIL,73243106,null,null,False,null,-1
2000,tt0182508,Urbania,notalk,notalk,FAIL,225000,null,null,False,null,-1
2000,tt0190865,Vertical Limit,notalk,notalk,FAIL,75000000,null,null,False,null,-1
2000,tt0161081,What Lies Beneath,ok,ok,PASS,90000000,null,null,False,null,-1
2000,tt0207201,What Women Want,notalk-disagree,notalk,FAIL,65000000,null,null,False,null,-1
2000,tt0198021,Where the Heart Is,ok,ok,PASS,15000000,null,null,False,null,-1
2000,tt0190332,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",ok,ok,PASS,15000000,null,null,False,null,-1
2000,tt0120903,X-Men,notalk-disagree,notalk,FAIL,75000000,null,null,False,null,-1
1999,tt0147800,10 Things I Hate About You,ok,ok,PASS,13000000,null,null,False,null,-1
1999,tt0134273,8MM,notalk,notalk,FAIL,40000000,null,null,False,null,-1
1999,tt0169547,American Beauty,ok,ok,PASS,15000000,null,null,False,null,-1
1999,tt0163651,American Pie,men,men,FAIL,12000000,null,null,False,null,-1
1999,tt0122933,Analyze This,notalk,notalk,FAIL,30000000,null,null,False,null,-1
1999,tt0166485,Anna and the King,men,men,FAIL,75000000,null,null,False,null,-1
1999,tt0149691,Anywhere But Here,dubious,dubious,FAIL,23000000,null,null,False,null,-1
1999,tt0145660,Austin Powers: The Spy Who Shagged Me,notalk-disagree,notalk,FAIL,35000000,null,null,False,null,-1
1999,tt0120601,Being John Malkovich,ok,ok,PASS,13000000,null,null,False,null,-1
1999,tt0165643,Black and White,ok,ok,PASS,10000000,null,null,False,null,-1
1999,tt0181316,Blue Streak,notalk,notalk,FAIL,36000000,null,null,False,null,-1
1999,tt0171804,Boys Don&#39;t Cry,ok-disagree,ok,PASS,2000000,null,null,False,null,-1
1999,tt0179116,But I&#39;m a Cheerleader,ok,ok,PASS,1200000,null,null,False,null,-1
1999,tt0144814,Carrie 2: The Rage,ok,ok,PASS,21000000,null,null,False,null,-1
1999,tt0139134,Cruel Intentions,ok,ok,PASS,11000000,null,null,False,null,-1
1999,tt0144168,Dick,ok,ok,PASS,13000000,null,null,False,null,-1
1999,tt0120655,Dogma,dubious-disagree,dubious,FAIL,10000000,null,null,False,null,-1
1999,tt0157503,Drop Dead Gorgeous,ok,ok,PASS,10000000,null,null,False,null,-1
1999,tt0126886,Election,ok,ok,PASS,8500000,null,null,False,null,-1
1999,tt0120663,Eyes Wide Shut,ok,ok,PASS,65000000,null,null,False,null,-1
1999,tt0137523,Fight Club,notalk-disagree,notalk,FAIL,65000000,null,null,False,null,-1
1999,tt0155711,Flawless,notalk,notalk,FAIL,27000000,null,null,False,null,-1
1999,tt0126916,For Love of the Game,men,men,FAIL,50000000,null,null,False,null,-1
1999,tt0177789,Galaxy Quest,notalk-disagree,notalk,FAIL,45000000,null,null,False,null,-1
1999,tt0172493,"Girl, Interrupted",ok,ok,PASS,24000000,null,null,False,null,-1
1999,tt0139239,Go!,ok,ok,PASS,6500000,null,null,False,null,-1
1999,tt0155776,Jawbreaker,ok,ok,PASS,3000000,null,null,False,null,-1
1999,tt0175880,Magnolia,notalk-disagree,notalk,FAIL,37000000,null,null,False,null,-1
1999,tt0158811,Muppets From Space,ok,ok,PASS,24000000,null,null,False,null,-1
1999,tt0132347,Mystery Men,nowomen-disagree,nowomen,FAIL,68000000,null,null,False,null,-1
1999,tt0125439,Notting Hill,ok,ok,PASS,42000000,null,null,False,null,-1
1999,tt0151804,Office Space,notalk,notalk,FAIL,10000000,null,null,False,null,-1
1999,tt0120784,Payback,notalk,notalk,FAIL,50000000,null,null,False,null,-1
1999,tt0190641,Pocket Monsters: Mewtwo Strikes Back!,notalk-disagree,notalk,FAIL,30000000,null,null,False,null,-1
1999,tt0129332,Ravenous,notalk,notalk,FAIL,12000000,null,null,False,null,-1
1999,tt0162661,Sleepy Hollow,ok,ok,PASS,70000000,null,null,False,null,-1
1999,tt0158983,South Park: Bigger Longer &amp; Uncut,dubious-disagree,dubious,FAIL,21000000,null,null,False,null,-1
1999,tt0120915,Star Wars: Episode I - The Phantom Menace,ok,ok,PASS,115000000,null,null,False,null,-1
1999,tt0164912,Stuart Little,notalk-disagree,notalk,FAIL,105000000,null,null,False,null,-1
1999,tt0120855,Tarzan,men-disagree,men,FAIL,145000000,null,null,False,null,-1
1999,tt0120657,The 13th Warrior,dubious-disagree,dubious,FAIL,125000000,null,null,False,null,-1
1999,tt0185937,The Blair Witch Project,ok,ok,PASS,600000,null,null,False,null,-1
1999,tt0144117,The Boondock Saints,nowomen-disagree,nowomen,FAIL,7000000,null,null,False,null,-1
1999,tt0120689,The Green Mile,notalk-disagree,notalk,FAIL,60000000,null,null,False,null,-1
1999,tt0171363,The Haunting,ok,ok,PASS,80000000,null,null,False,null,-1
1999,tt0129167,The Iron Giant,nowomen-disagree,nowomen,FAIL,50000000,null,null,False,null,-1
1999,tt0133093,The Matrix,ok-disagree,ok,PASS,65000000,null,null,False,null,-1
1999,tt0120616,The Mummy,notalk,notalk,FAIL,80000000,null,null,False,null,-1
1999,tt0167404,The Sixth Sense,dubious-disagree,dubious,FAIL,40000000,null,null,False,null,-1
1999,tt0134119,The Talented Mr. Ripley,dubious,dubious,FAIL,40000000,null,null,False,null,-1
1999,tt0144640,Three to Tango,notalk,notalk,FAIL,20000000,null,null,False,null,-1
1999,tt0151568,Topsy-Turvy,ok,ok,PASS,20000000,null,null,False,null,-1
1999,tt0120363,Toy Story 2,notalk-disagree,notalk,FAIL,90000000,null,null,False,null,-1
1999,tt0120458,Virus,dubious,dubious,FAIL,75000000,null,null,False,null,-1
1999,tt0120891,Wild Wild West,men,men,FAIL,175000000,null,null,False,null,-1
1999,tt0131646,Wing Commander,men,men,FAIL,30000000,null,null,False,null,-1
1998,tt0120577,54,notalk,notalk,FAIL,13000000,null,null,False,null,-1
1998,tt0120623,A Bug&#39;s Life,ok,ok,PASS,45000000,null,null,False,null,-1
1998,tt0120586,American History X,men-disagree,men,FAIL,10000000,null,null,False,null,-1
1998,tt0120591,Armageddon,notalk,notalk,FAIL,140000000,null,null,False,null,-1
1998,tt0120603,Beloved,ok,ok,PASS,53000000,null,null,False,null,-1
1998,tt0120611,Blade,notalk,notalk,FAIL,45000000,null,null,False,null,-1
1998,tt0144120,Bride of Chucky,notalk,notalk,FAIL,25000000,null,null,False,null,-1
1998,tt0118789,Buffalo &#39;66,notalk,notalk,FAIL,1500000,null,null,False,null,-1
1998,tt0118929,Dark City,notalk-disagree,notalk,FAIL,27000000,null,null,False,null,-1
1998,tt0120647,Deep Impact,ok,ok,PASS,80000000,null,null,False,null,-1
1998,tt0134619,Disturbing Behavior,notalk,notalk,FAIL,15000000,null,null,False,null,-1
1998,tt0127536,Elizabeth,ok,ok,PASS,25000000,null,null,False,null,-1
1998,tt0120660,Enemy of the State,notalk,notalk,FAIL,85000000,null,null,False,null,-1
1998,tt0120631,Ever After,ok,ok,PASS,26000000,null,null,False,null,-1
1998,tt0120669,Fear and Loathing in Las Vegas,notalk,notalk,FAIL,18500000,null,null,False,null,-1
1998,tt0154420,Festen (The Celebration),dubious-disagree,dubious,FAIL,1300000,null,null,False,null,-1
1998,tt0162973,Get Real,men,men,FAIL,2000000,null,null,False,null,-1
1998,tt0120685,Godzilla,dubious,dubious,FAIL,125000000,null,null,False,null,-1
1998,tt0120694,Halloween H20: 20 Years Later,ok,ok,PASS,17000000,null,null,False,null,-1
1998,tt0147612,Happiness,ok,ok,PASS,3000000,null,null,False,null,-1
1998,tt0119313,Hope Floats,ok,ok,PASS,30000000,null,null,False,null,-1
1998,tt0147004,Little Voice,ok,ok,PASS,6000000,null,null,False,null,-1
1998,tt0120735,"Lock, Stock and Two Smoking Barrels",notalk,notalk,FAIL,1350000,null,null,False,null,-1
1998,tt0120738,Lost in Space,ok,ok,PASS,80000000,null,null,False,null,-1
1998,tt0120749,Mercury Rising,notalk,notalk,FAIL,60000000,null,null,False,null,-1
1998,tt0120762,Mulan,dubious-disagree,dubious,FAIL,90000000,null,null,False,null,-1
1998,tt0120780,Out of Sight,men,men,FAIL,48000000,null,null,False,null,-1
1998,tt0138704,Pi,men,men,FAIL,68000,null,null,False,null,-1
1998,tt0120791,Practical Magic,ok,ok,PASS,60000000,null,null,False,null,-1
1998,tt0119942,Primary Colors,ok,ok,PASS,65000000,null,null,False,null,-1
1998,tt0120800,Quest for Camelot,ok,ok,PASS,40000000,null,null,False,null,-1
1998,tt0128442,Rounders,notalk,notalk,FAIL,12000000,null,null,False,null,-1
1998,tt0130827,Run Lola Run,notalk-disagree,notalk,FAIL,1750000,null,null,False,null,-1
1998,tt0120812,Rush Hour,ok-disagree,ok,PASS,35000000,null,null,False,null,-1
1998,tt0128445,Rushmore,notalk-disagree,notalk,FAIL,10000000,null,null,False,null,-1
1998,tt0120813,Safe Men,nowomen,nowomen,FAIL,1000000,null,null,False,null,-1
1998,tt0120815,Saving Private Ryan,nowomen,nowomen,FAIL,65000000,null,null,False,null,-1
1998,tt0138097,Shakespeare in Love,ok,ok,PASS,26000000,null,null,False,null,-1
1998,tt0120828,Six Days Seven Nights,notalk,notalk,FAIL,80000000,null,null,False,null,-1
1998,tt0120148,Sliding Doors,ok,ok,PASS,6000000,null,null,False,null,-1
1998,tt0120831,Slums of Beverly Hills,ok,ok,PASS,5000000,null,null,False,null,-1
1998,tt0122718,Small Soldiers,notalk,notalk,FAIL,40000000,null,null,False,null,-1
1998,tt0120321,Smoke Signals,ok,ok,PASS,2000000,null,null,False,null,-1
1998,tt0120184,Sphere,notalk,notalk,FAIL,73000000,null,null,False,null,-1
1998,tt0120844,Star Trek: Insurrection,ok,ok,PASS,70000000,null,null,False,null,-1
1998,tt0120686,Stepmom,ok,ok,PASS,50000000,null,null,False,null,-1
1998,tt0118661,The Avengers,ok,ok,PASS,60000000,null,null,False,null,-1
1998,tt0118715,The Big Lebowski,notalk-disagree,notalk,FAIL,15000000,null,null,False,null,-1
1998,tt0133751,The Faculty,dubious,dubious,FAIL,15000000,null,null,False,null,-1
1998,tt0120744,The Man in the Iron Mask,notalk-disagree,notalk,FAIL,35000000,null,null,False,null,-1
1998,tt0120746,The Mask of Zorro,notalk-disagree,notalk,FAIL,65000000,null,null,False,null,-1
1998,tt0120768,The Negotiator,notalk,notalk,FAIL,50000000,null,null,False,null,-1
1998,tt0120794,The Prince of Egypt,notalk-disagree,notalk,FAIL,60000000,null,null,False,null,-1
1998,tt0120108,The Proposition,men,men,FAIL,20000000,null,null,False,null,-1
1998,tt0120863,The Thin Red Line,notalk,notalk,FAIL,52000000,null,null,False,null,-1
1998,tt0120382,The Truman Show,notalk-disagree,notalk,FAIL,60000000,null,null,False,null,-1
1998,tt0129387,There&#39;s Something About Mary,ok,ok,PASS,22000000,null,null,False,null,-1
1998,tt0146336,Urban Legend,ok,ok,PASS,14000000,null,null,False,null,-1
1998,tt0120877,Vampires (John Carpenter&#39;s),nowomen,nowomen,FAIL,20000000,null,null,False,null,-1
1998,tt0120879,Velvet Goldmine,men,men,FAIL,9000000,null,null,False,null,-1
1998,tt0120890,Wild Things,men-disagree,men,FAIL,20000000,null,null,False,null,-1
1998,tt0128853,You&#39;ve Got Mail,ok,ok,PASS,65000000,null,null,False,null,-1
1997,tt0120133,A Simple Wish,ok,ok,PASS,28000000,null,null,False,null,-1
1997,tt0118570,Air Bud,notalk,notalk,FAIL,3000000,null,null,False,null,-1
1997,tt0118571,Air Force One,notalk,notalk,FAIL,85000000,null,null,False,null,-1
1997,tt0118583,Alien: Resurrection,ok,ok,PASS,60000000,null,null,False,null,-1
1997,tt0118617,Anastasia,ok,ok,PASS,53000000,null,null,False,null,-1
1997,tt0119822,As Good as It Gets,ok,ok,PASS,50000000,null,null,False,null,-1
1997,tt0118655,Austin Powers: International Man of Mystery,men,men,FAIL,18000000,null,null,False,null,-1
1997,tt0118688,Batman &amp; Robin,men-disagree,men,FAIL,125000000,null,null,False,null,-1
1997,tt0118749,Boogie Nights,dubious-disagree,dubious,FAIL,15000000,null,null,False,null,-1
1997,tt0118829,Cats Don&#39;t Dance,ok,ok,PASS,32000000,null,null,False,null,-1
1997,tt0118842,Chasing Amy,ok,ok,PASS,250000,null,null,False,null,-1
1997,tt0128996,Cinderella,ok,ok,PASS,2900000,null,null,False,null,-1
1997,tt0118866,Clockwatchers,ok,ok,PASS,2000000,null,null,False,null,-1
1997,tt0118880,Con Air,notalk-disagree,notalk,FAIL,80000000,null,null,False,null,-1
1997,tt0118883,Conspiracy Theory,men,men,FAIL,80000000,null,null,False,null,-1
1997,tt0118884,Contact,ok,ok,PASS,90000000,null,null,False,null,-1
1997,tt0119080,Eve&#39;s Bayou,ok,ok,PASS,5000000,null,null,False,null,-1
1997,tt0119081,Event Horizon,ok,ok,PASS,60000000,null,null,False,null,-1
1997,tt0119114,Fever Pitch,ok,ok,PASS,40000000,null,null,False,null,-1
1997,tt0119137,Flubber,men,men,FAIL,80000000,null,null,False,null,-1
1997,tt0119173,G.I. Jane,ok,ok,PASS,50000000,null,null,False,null,-1
1997,tt0119177,Gattaca,notalk-disagree,notalk,FAIL,36000000,null,null,False,null,-1
1997,tt0119190,George of the Jungle,ok,ok,PASS,55000000,null,null,False,null,-1
1997,tt0119217,Good Will Hunting,nowomen-disagree,nowomen,FAIL,10000000,null,null,False,null,-1
1997,tt0119229,Grosse Pointe Blank,ok,ok,PASS,15000000,null,null,False,null,-1
1997,tt0119282,Hercules,ok-disagree,ok,PASS,70000000,null,null,False,null,-1
1997,tt0119345,I Know What You Did Last Summer,ok,ok,PASS,17000000,null,null,False,null,-1
1997,tt0119361,In the Company of Men,notalk,notalk,FAIL,25000,null,null,False,null,-1
1997,tt0119396,Jackie Brown,ok,ok,PASS,12000000,null,null,False,null,-1
1997,tt0119468,Kiss the Girls,men,men,FAIL,27000000,null,null,False,null,-1
1997,tt0119488,L.A. Confidential,notalk,notalk,FAIL,35000000,null,null,False,null,-1
1997,tt0119528,Liar Liar,notalk-disagree,notalk,FAIL,45000000,null,null,False,null,-1
1997,tt0119654,Men in Black,notalk,notalk,FAIL,90000000,null,null,False,null,-1
1997,tt0119698,Mononoke-hime,ok,ok,PASS,20000000,null,null,False,null,-1
1997,tt0119707,Mortal Kombat: Annihilation,ok,ok,PASS,30000000,null,null,False,null,-1
1997,tt0417001,Must love Dogs,men,men,FAIL,35000000,null,null,False,null,-1
1997,tt0119738,My Best Friend&#39;s Wedding,men-disagree,men,FAIL,46000000,null,null,False,null,-1
1997,tt0124819,Orgazmo,notalk,notalk,FAIL,1000000,null,null,False,null,-1
1997,tt0120082,Scream 2,ok,ok,PASS,24000000,null,null,False,null,-1
1997,tt0120094,Selena,ok,ok,PASS,20000000,null,null,False,null,-1
1997,tt0120152,Smilla&#39;s Sense of Snow,ok,ok,PASS,35000000,null,null,False,null,-1
1997,tt0120177,Spawn,ok,ok,PASS,40000000,null,null,False,null,-1
1997,tt0120201,Starship Troopers,ok,ok,PASS,100000000,null,null,False,null,-1
1997,tt0118971,The Devil&#39;s Advocate,ok,ok,PASS,57000000,null,null,False,null,-1
1997,tt0119116,The Fifth Element,notalk-disagree,notalk,FAIL,95000000,null,null,False,null,-1
1997,tt0119174,The Game,notalk,notalk,FAIL,50000000,null,null,False,null,-1
1997,tt0119567,The Lost World: Jurassic Park,dubious,dubious,FAIL,75000000,null,null,False,null,-1
1997,tt0119874,The Peacemaker,dubious,dubious,FAIL,50000000,null,null,False,null,-1
1997,tt0119925,The Postman,notalk,notalk,FAIL,80000000,null,null,False,null,-1
1997,tt0120338,Titanic,ok,ok,PASS,200000000,null,null,False,null,-1
1997,tt0120461,Volcano,ok,ok,PASS,90000000,null,null,False,null,-1
1996,tt0115591,August,dubious,dubious,FAIL,3400000,null,null,False,null,-1
1996,tt0115736,Bound,ok,ok,PASS,4500000,null,null,False,null,-1
1996,tt0115759,Broken Arrow,nowomen,nowomen,FAIL,65000000,null,null,False,null,-1
1996,tt0115857,Chain Reaction,notalk,notalk,FAIL,55000000,null,null,False,null,-1
1996,tt0116136,DragonHeart,men,men,FAIL,57000000,null,null,False,null,-1
1996,tt0116191,Emma,ok,ok,PASS,5900000,null,null,False,null,-1
1996,tt0116225,Escape from L.A.,notalk,notalk,FAIL,50000000,null,null,False,null,-1
1996,tt0116260,Eye for an Eye,ok,ok,PASS,20000000,null,null,False,null,-1
1996,tt0116282,Fargo,ok-disagree,ok,PASS,7000000,null,null,False,null,-1
1996,tt0116361,Freeway,ok,ok,PASS,3000000,null,null,False,null,-1
1996,tt0116367,From Dusk Till Dawn,notalk,notalk,FAIL,20000000,null,null,False,null,-1
1996,tt0116477,Hamlet,notalk-disagree,notalk,FAIL,2000000,null,null,False,null,-1
1996,tt0116493,Harriet the Spy,ok,ok,PASS,13000000,null,null,False,null,-1
1996,tt0116629,Independence Day,ok,ok,PASS,75000000,null,null,False,null,-1
1996,tt0116705,Jingle All the Way,notalk,notalk,FAIL,60000000,null,null,False,null,-1
1996,tt0116778,Kingpin,notalk,notalk,FAIL,25000000,null,null,False,null,-1
1996,tt0116931,Love and Other Catastrophes,ok,ok,PASS,250000,null,null,False,null,-1
1996,tt0116996,Mars Attacks!,ok,ok,PASS,80000000,null,null,False,null,-1
1996,tt0117060,Mission: Impossible,notalk-disagree,notalk,FAIL,80000000,null,null,False,null,-1
1996,tt0117509,Romeo + Juliet,dubious,dubious,FAIL,14500000,null,null,False,null,-1
1996,tt0117571,Scream,ok,ok,PASS,15000000,null,null,False,null,-1
1996,tt0117589,Secrets &amp; Lies,ok,ok,PASS,4500000,null,null,False,null,-1
1996,tt0117603,Set It Off,ok,ok,PASS,9000000,null,null,False,null,-1
1996,tt0117705,Space Jam,notalk,notalk,FAIL,80000000,null,null,False,null,-1
1996,tt0117723,Spy Hard,notalk,notalk,FAIL,18000000,null,null,False,null,-1
1996,tt0117731,Star Trek: First Contact,ok-disagree,ok,PASS,46000000,null,null,False,null,-1
1996,tt0117765,Striptease,dubious,dubious,FAIL,50000000,null,null,False,null,-1
1996,tt0117887,That Thing You Do!,ok,ok,PASS,2500000,null,null,False,null,-1
1996,tt0115798,The Cable Guy,notalk,notalk,FAIL,47000000,null,null,False,null,-1
1996,tt0115963,The Craft,ok,ok,PASS,15000000,null,null,False,null,-1
1996,tt0116209,The English Patient,ok,ok,PASS,35000000,null,null,False,null,-1
1996,tt0116277,The Fan,notalk,notalk,FAIL,55000000,null,null,False,null,-1
1996,tt0116313,The First Wives Club,ok,ok,PASS,30000000,null,null,False,null,-1
1996,tt0116421,The Glimmer Man,notalk,notalk,FAIL,45000000,null,null,False,null,-1
1996,tt0116583,The Hunchback of Notre Dame,notalk,notalk,FAIL,100000000,null,null,False,null,-1
1996,tt0116908,The Long Kiss Goodnight,notalk-disagree,notalk,FAIL,65000000,null,null,False,null,-1
1996,tt0117057,The Mirror Has Two Faces,ok,ok,PASS,42000000,null,null,False,null,-1
1996,tt0117500,The Rock,notalk,notalk,FAIL,75000000,null,null,False,null,-1
1996,tt0117951,Trainspotting,men,men,FAIL,3100000,null,null,False,null,-1
1996,tt0117998,Twister,ok,ok,PASS,88000000,null,null,False,null,-1
1996,tt0118113,Walking and Talking,ok,ok,PASS,1000000,null,null,False,null,-1
1996,tt0115856,When the Cat&#39;s Away,ok,ok,PASS,300000,null,null,False,null,-1
1995,tt0112384,Apollo 13,ok-disagree,ok,PASS,65000000,null,null,False,null,-1
1995,tt0112401,Assassins,notalk,notalk,FAIL,50000000,null,null,False,null,-1
1995,tt0112462,Batman Forever,notalk,notalk,FAIL,100000000,null,null,False,null,-1
1995,tt0112471,Before Sunrise,nowomen,nowomen,FAIL,2500000,null,null,False,null,-1
1995,tt0112573,Braveheart,men-disagree,men,FAIL,72000000,null,null,False,null,-1
1995,tt0112641,Casino,men-disagree,men,FAIL,52000000,null,null,False,null,-1
1995,tt0112642,Casper,ok,ok,PASS,55000000,null,null,False,null,-1
1995,tt0112697,Clueless,ok,ok,PASS,13700000,null,null,False,null,-1
1995,tt0112715,Congo,nowomen,nowomen,FAIL,50000000,null,null,False,null,-1
1995,tt0112722,Copycat,dubious,dubious,FAIL,20000000,null,null,False,null,-1
1995,tt0112864,Die Hard: With a Vengeance,notalk,notalk,FAIL,90000000,null,null,False,null,-1
1995,tt0113101,Four rooms,notalk,notalk,FAIL,4000000,null,null,False,null,-1
1995,tt0113321,Home for the holidays,ok,ok,PASS,20000000,null,null,False,null,-1
1995,tt0113497,Jumanji,ok,ok,PASS,65000000,null,null,False,null,-1
1995,tt0113749,Mallrats,notalk-disagree,notalk,FAIL,6100000,null,null,False,null,-1
1995,tt0113855,Mortal Kombat,notalk,notalk,FAIL,20000000,null,null,False,null,-1
1995,tt0114069,Outbreak,ok,ok,PASS,50000000,null,null,False,null,-1
1995,tt0114148,Pocahontas,ok-disagree,ok,PASS,55000000,null,null,False,null,-1
1995,tt0112130,Pride and Prejudice,ok-disagree,ok,PASS,28000000,null,null,False,null,-1
1995,tt0114319,Sabrina,ok,ok,PASS,58000000,null,null,False,null,-1
1995,tt0114323,Safe,ok,ok,PASS,33000000,null,null,False,null,-1
1995,tt0114369,Se7en,notalk,notalk,FAIL,30000000,null,null,False,null,-1
1995,tt0114388,Sense and Sensibility,ok,ok,PASS,16500000,null,null,False,null,-1
1995,tt0114436,Showgirls,ok,ok,PASS,40000000,null,null,False,null,-1
1995,tt0114508,Species,dubious,dubious,FAIL,35000000,null,null,False,null,-1
1995,tt0114614,Tank Girl,ok,ok,PASS,25000000,null,null,False,null,-1
1995,tt0112346,The American President,ok,ok,PASS,62000000,null,null,False,null,-1
1995,tt0112579,The Bridges of Madison County,ok,ok,PASS,22000000,null,null,False,null,-1
1995,tt0113416,The Incredibly True Adventures of Two Girls in Love,ok,ok,PASS,250000,null,null,False,null,-1
1995,tt0113957,The Net,ok,ok,PASS,22000000,null,null,False,null,-1
1995,tt0114214,The Quick and the Dead,notalk-disagree,notalk,FAIL,32000000,null,null,False,null,-1
1995,tt0114814,The Usual Suspects,notalk,notalk,FAIL,6000000,null,null,False,null,-1
1995,tt0114709,Toy Story,notalk-disagree,notalk,FAIL,30000000,null,null,False,null,-1
1995,tt0114746,Twelve Monkeys,notalk,notalk,FAIL,29000000,null,null,False,null,-1
1995,tt0114898,Waterworld,nowomen-disagree,nowomen,FAIL,175000000,null,null,False,null,-1
1995,tt0114906,Welcome to the Dollhouse,ok,ok,PASS,800000,null,null,False,null,-1
1994,tt0109040,Ace Ventura: Pet Detective,men,men,FAIL,12000000,null,null,False,null,-1
1994,tt0109254,Beverly Hills Cop III,nowomen,nowomen,FAIL,50000000,null,null,False,null,-1
1994,tt0109445,Clerks.,notalk,notalk,FAIL,27000,null,null,False,null,-1
1994,tt0109504,Crooklyn,ok,ok,PASS,14000000,null,null,False,null,-1
1994,tt0109686,Dumb &amp; Dumber,men,men,FAIL,16000000,null,null,False,null,-1
1994,tt0109707,Ed Wood,ok,ok,PASS,18000000,null,null,False,null,-1
1994,tt0109830,Forrest Gump,notalk-disagree,notalk,FAIL,55000000,null,null,False,null,-1
1994,tt0110322,Legends of the Fall,ok,ok,PASS,30000000,null,null,False,null,-1
1994,tt0110367,Little Women,ok,ok,PASS,15000000,null,null,False,null,-1
1994,tt0110622,Naked Gun 33 1/3: The Final Insult,men,men,FAIL,30000000,null,null,False,null,-1
1994,tt0110857,Police Academy: Mission to Moscow,notalk,notalk,FAIL,10000000,null,null,False,null,-1
1994,tt0110889,Priest,ok,ok,PASS,60000000,null,null,False,null,-1
